PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16566598","Effect of carboxyl-terminal truncation on structure and lipid interaction of human apolipoprotein E4","Tanaka M, Vedhachalam C, Sakamoto T, Dhanasekaran P, Phillips MC, Lund-Katz S, Saito H.","Biochemistry. 2006 Apr 4;45(13):4240-7. doi: 10.1021/bi060023b.","Tanaka M","Biochemistry","2006","2006/03/29","","","10.1021/bi060023b"
"16689927","Effects of sphingomyelin, cholesterol and zinc ions on the binding, insertion and aggregation of the amyloid Abeta(1-40) peptide in solid-supported lipid bilayers","Devanathan S, Salamon Z, Lindblom G, Gröbner G, Tollin G.","FEBS J. 2006 Apr;273(7):1389-402. doi: 10.1111/j.1742-4658.2006.05162.x.","Devanathan S","FEBS J","2006","2006/05/13","","","10.1111/j.1742-4658.2006.05162.x"
"16563741","Recent atomic models of amyloid fibril structure","Nelson R, Eisenberg D.","Curr Opin Struct Biol. 2006 Apr;16(2):260-5. doi: 10.1016/j.sbi.2006.03.007. Epub 2006 Mar 24.","Nelson R","Curr Opin Struct Biol","2006","2006/03/28","","","10.1016/j.sbi.2006.03.007"
"16543533","Genetic associations between cathepsin D exon 2 C-->T polymorphism and Alzheimer's disease, and pathological correlations with genotype","Davidson Y, Gibbons L, Pritchard A, Hardicre J, Wren J, Tian J, Shi J, Stopford C, Julien C, Thompson J, Payton A, Thaker U, Hayes AJ, Iwatsubo T, Pickering-Brown SM, Pendleton N, Horan MA, Burns A, Purandare N, Lendon CL, Neary D, Snowden JS, Mann DM.","J Neurol Neurosurg Psychiatry. 2006 Apr;77(4):515-7. doi: 10.1136/jnnp.2005.063917.","Davidson Y","J Neurol Neurosurg Psychiatry","2006","2006/03/18","PMC2077521","","10.1136/jnnp.2005.063917"
"16515557","Visualization of APP dimerization and APP-Notch2 heterodimerization in living cells using bimolecular fluorescence complementation","Chen CD, Oh SY, Hinman JD, Abraham CR.","J Neurochem. 2006 Apr;97(1):30-43. doi: 10.1111/j.1471-4159.2006.03705.x. Epub 2006 Mar 3.","Chen CD","J Neurochem","2006","2006/03/07","","","10.1111/j.1471-4159.2006.03705.x"
"16503156","Noncovalent interaction between amyloid-beta-peptide (1-40) and oleuropein studied by electrospray ionization mass spectrometry","Bazoti FN, Bergquist J, Markides KE, Tsarbopoulos A.","J Am Soc Mass Spectrom. 2006 Apr;17(4):568-75. doi: 10.1016/j.jasms.2005.11.016. Epub 2006 Feb 28.","Bazoti FN","J Am Soc Mass Spectrom","2006","2006/03/01","","","10.1016/j.jasms.2005.11.016"
"16432277","High density lipoproteins bind Abeta and apolipoprotein C-II amyloid fibrils","Wilson LM, Pham CL, Jenkins AJ, Wade JD, Hill AF, Perugini MA, Howlett GJ.","J Lipid Res. 2006 Apr;47(4):755-60. doi: 10.1194/jlr.C500022-JLR200. Epub 2006 Jan 23.","Wilson LM","J Lipid Res","2006","2006/01/25","","","10.1194/jlr.C500022-JLR200"
"16480949","The intracellular domain of amyloid precursor protein interacts with flotillin-1, a lipid raft protein","Chen TY, Liu PH, Ruan CT, Chiu L, Kung FL.","Biochem Biophys Res Commun. 2006 Mar 31;342(1):266-72. doi: 10.1016/j.bbrc.2006.01.156. Epub 2006 Feb 7.","Chen TY","Biochem Biophys Res Commun","2006","2006/02/17","","","10.1016/j.bbrc.2006.01.156"
"16406235","The amyloid precursor protein and postnatal neurogenesis/neuroregeneration","Chen Y, Tang BL.","Biochem Biophys Res Commun. 2006 Mar 3;341(1):1-5. doi: 10.1016/j.bbrc.2005.12.150. Epub 2006 Jan 5.","Chen Y","Biochem Biophys Res Commun","2006","2006/01/13","","","10.1016/j.bbrc.2005.12.150"
"16403526","Molecular dynamics simulations and free energy analyses on the dimer formation of an amyloidogenic heptapeptide from human beta2-microglobulin: implication for the protofibril structure","Lei H, Wu C, Wang Z, Duan Y.","J Mol Biol. 2006 Mar 3;356(4):1049-63. doi: 10.1016/j.jmb.2005.11.087. Epub 2005 Dec 15.","Lei H","J Mol Biol","2006","2006/01/13","","","10.1016/j.jmb.2005.11.087"
"16690496","Lipid droplets are present in amyloid deposits in familial amyloidotic polyneuropathy and dialysis related amyloidosis","Sun X, Ueda M, Yamashita T, Nakamura M, Bergström J, Zeledon Ramirez ME, Okajima M, Misumi S, Shoji S, Motomiya Y, Ando Y.","Amyloid. 2006 Mar;13(1):20-3. doi: 10.1080/13506120500537137.","Sun X","Amyloid","2006","2006/05/13","","","10.1080/13506120500537137"
"16507003","Microcebus murinus: a useful primate model for human cerebral aging and Alzheimer's disease?","Bons N, Rieger F, Prudhomme D, Fisher A, Krause KH.","Genes Brain Behav. 2006 Mar;5(2):120-30. doi: 10.1111/j.1601-183X.2005.00149.x.","Bons N","Genes Brain Behav","2006","2006/03/02","","","10.1111/j.1601-183X.2005.00149.x"
"16374483","Neurofibromatosis type 1 protein and amyloid precursor protein interact in normal human melanocytes and colocalize with melanosomes","De Schepper S, Boucneau JM, Westbroek W, Mommaas M, Onderwater J, Messiaen L, Naeyaert JM, Lambert JL.","J Invest Dermatol. 2006 Mar;126(3):653-9. doi: 10.1038/sj.jid.5700087.","De Schepper S","J Invest Dermatol","2006","2005/12/24","","","10.1038/sj.jid.5700087"
"16489755","Molecular dissection of the interaction between amyloid precursor protein and its neuronal trafficking receptor SorLA/LR11","Andersen OM, Schmidt V, Spoelgen R, Gliemann J, Behlke J, Galatis D, McKinstry WJ, Parker MW, Masters CL, Hyman BT, Cappai R, Willnow TE.","Biochemistry. 2006 Feb 28;45(8):2618-28. doi: 10.1021/bi052120v.","Andersen OM","Biochemistry","2006","2006/02/24","","","10.1021/bi052120v"
"16403520","Islet amyloid polypeptide inserts into phospholipid monolayers as monomer","Engel MF, Yigittop H, Elgersma RC, Rijkers DT, Liskamp RM, de Kruijff B, Höppener JW, Antoinette Killian J.","J Mol Biol. 2006 Feb 24;356(3):783-9. doi: 10.1016/j.jmb.2005.12.020. Epub 2005 Dec 21.","Engel MF","J Mol Biol","2006","2006/01/13","","","10.1016/j.jmb.2005.12.020"
"16174552","Polychlorinated biphenyls alter expression of alpha-synuclein, synaptophysin and parkin in the rat brain","Malkiewicz K, Mohammed R, Folkesson R, Winblad B, Szutowski M, Benedikz E.","Toxicol Lett. 2006 Feb 20;161(2):152-8. doi: 10.1016/j.toxlet.2005.08.010. Epub 2005 Sep 19.","Malkiewicz K","Toxicol Lett","2006","2005/09/22","","","10.1016/j.toxlet.2005.08.010"
"16330549","Fe65 interacts with P2X2 subunits at excitatory synapses and modulates receptor function","Masin M, Kerschensteiner D, Dümke K, Rubio ME, Soto F.","J Biol Chem. 2006 Feb 17;281(7):4100-8. doi: 10.1074/jbc.M507735200. Epub 2005 Dec 5.","Masin M","J Biol Chem","2006","2005/12/07","","","10.1074/jbc.M507735200"
"16290147","Inhibiting protein-amyloid interactions with small molecules: a surface chemistry approach","Inbar P, Yang J.","Bioorg Med Chem Lett. 2006 Feb 15;16(4):1076-9. doi: 10.1016/j.bmcl.2005.10.067. Epub 2005 Nov 11.","Inbar P","Bioorg Med Chem Lett","2006","2005/11/18","","","10.1016/j.bmcl.2005.10.067"
"16339760","Interaction of Huntingtin-associated protein-1 with kinesin light chain: implications in intracellular trafficking in neurons","McGuire JR, Rong J, Li SH, Li XJ.","J Biol Chem. 2006 Feb 10;281(6):3552-9. doi: 10.1074/jbc.M509806200. Epub 2005 Dec 8.","McGuire JR","J Biol Chem","2006","2005/12/13","","","10.1074/jbc.M509806200"
"16330551","Dequalinium-induced protofibril formation of alpha-synuclein","Lee CH, Kim HJ, Lee JH, Cho HJ, Kim J, Chung KC, Jung S, Paik SR.","J Biol Chem. 2006 Feb 10;281(6):3463-72. doi: 10.1074/jbc.M505307200. Epub 2005 Dec 5.","Lee CH","J Biol Chem","2006","2005/12/07","","","10.1074/jbc.M505307200"
"16446437","Abeta and tau form soluble complexes that may promote self aggregation of both into the insoluble forms observed in Alzheimer's disease","Guo JP, Arai T, Miklossy J, McGeer PL.","Proc Natl Acad Sci U S A. 2006 Feb 7;103(6):1953-8. doi: 10.1073/pnas.0509386103. Epub 2006 Jan 30.","Guo JP","Proc Natl Acad Sci U S A","2006","2006/02/01","PMC1413647","","10.1073/pnas.0509386103"
"16485107","Small heat shock protein HspB8: its distribution in Alzheimer's disease brains and its inhibition of amyloid-beta protein aggregation and cerebrovascular amyloid-beta toxicity","Wilhelmus MM, Boelens WC, Otte-Höller I, Kamps B, Kusters B, Maat-Schieman ML, de Waal RM, Verbeek MM.","Acta Neuropathol. 2006 Feb;111(2):139-49. doi: 10.1007/s00401-005-0030-z. Epub 2006 Feb 17.","Wilhelmus MM","Acta Neuropathol","2006","2006/02/18","","","10.1007/s00401-005-0030-z"
"16452662","Alzheimer precursor protein interaction with the Nogo-66 receptor reduces amyloid-beta plaque deposition","Park JH, Gimbel DA, GrandPre T, Lee JK, Kim JE, Li W, Lee DH, Strittmatter SM.","J Neurosci. 2006 Feb 1;26(5):1386-95. doi: 10.1523/JNEUROSCI.3291-05.2006.","Park JH","J Neurosci","2006","2006/02/03","PMC2846286","NIHMS162900","10.1523/JNEUROSCI.3291-05.2006"
"16441845","Radioiodinated clioquinol as a biomarker for beta-amyloid: Zn complexes in Alzheimer's disease","Opazo C, Luza S, Villemagne VL, Volitakis I, Rowe C, Barnham KJ, Strozyk D, Masters CL, Cherny RA, Bush AI.","Aging Cell. 2006 Feb;5(1):69-79. doi: 10.1111/j.1474-9726.2006.00196.x.","Opazo C","Aging Cell","2006","2006/01/31","","","10.1111/j.1474-9726.2006.00196.x"
"16303255","Transgenic mice over-expressing human beta-amyloid have functional nicotinic alpha 7 receptors","Spencer JP, Weil A, Hill K, Hussain I, Richardson JC, Cusdin FS, Chen YH, Randall AD.","Neuroscience. 2006 Feb;137(3):795-805. doi: 10.1016/j.neuroscience.2005.10.007. Epub 2005 Nov 21.","Spencer JP","Neuroscience","2006","2005/11/24","","","10.1016/j.neuroscience.2005.10.007"
"16260146","Stabilization of ubiquitous mitochondrial creatine kinase preprotein by APP family proteins","Li X, Bürklen T, Yuan X, Schlattner U, Desiderio DM, Wallimann T, Homayouni R.","Mol Cell Neurosci. 2006 Feb;31(2):263-72. doi: 10.1016/j.mcn.2005.09.015. Epub 2005 Nov 2.","Li X","Mol Cell Neurosci","2006","2005/11/02","","","10.1016/j.mcn.2005.09.015"
"16096813","Cholesteryl ester transfer protein (CETP) polymorphism modifies the Alzheimer's disease risk associated with APOE epsilon4 allele","Rodríguez E, Mateo I, Infante J, Llorca J, Berciano J, Combarros O.","J Neurol. 2006 Feb;253(2):181-5. doi: 10.1007/s00415-005-0945-2. Epub 2005 Aug 17.","Rodríguez E","J Neurol","2006","2005/08/13","","","10.1007/s00415-005-0945-2"
"16432203","An early specific cell-cell interaction occurs in the production of beta-amyloid in cell cultures","Dewji NN, Mukhopadhyay D, Singer SJ.","Proc Natl Acad Sci U S A. 2006 Jan 31;103(5):1540-5. doi: 10.1073/pnas.0509899103. Epub 2006 Jan 23.","Dewji NN","Proc Natl Acad Sci U S A","2006","2006/01/25","PMC1345709","","10.1073/pnas.0509899103"
"16282321","Temporal profile of amyloid-beta (Abeta) oligomerization in an in vivo model of Alzheimer disease. A link between Abeta and tau pathology","Oddo S, Caccamo A, Tran L, Lambert MP, Glabe CG, Klein WL, LaFerla FM.","J Biol Chem. 2006 Jan 20;281(3):1599-604. doi: 10.1074/jbc.M507892200. Epub 2005 Nov 10.","Oddo S","J Biol Chem","2006","2005/11/12","","","10.1074/jbc.M507892200"
"16407538","Interaction of the cytosolic domains of sorLA/LR11 with the amyloid precursor protein (APP) and beta-secretase beta-site APP-cleaving enzyme","Spoelgen R, von Arnim CA, Thomas AV, Peltan ID, Koker M, Deng A, Irizarry MC, Andersen OM, Willnow TE, Hyman BT.","J Neurosci. 2006 Jan 11;26(2):418-28. doi: 10.1523/JNEUROSCI.3882-05.2006.","Spoelgen R","J Neurosci","2006","2006/01/13","PMC6674411","","10.1523/JNEUROSCI.3882-05.2006"
"16384638","Identification of amyloid-beta 1-42 binding protein fragments by screening of a human brain cDNA library","Munguia ME, Govezensky T, Martinez R, Manoutcharian K, Gevorkian G.","Neurosci Lett. 2006 Apr 10-17;397(1-2):79-82. doi: 10.1016/j.neulet.2005.11.061. Epub 2005 Dec 27.","Munguia ME","Neurosci Lett","2006","2005/12/31","","","10.1016/j.neulet.2005.11.061"
"17190616","Structural models of amyloid-like fibrils","Nelson R, Eisenberg D.","Adv Protein Chem. 2006;73:235-82. doi: 10.1016/S0065-3233(06)73008-X.","Nelson R","Adv Protein Chem","2006","2006/12/28","","","10.1016/S0065-3233(06)73008-X"
"17047371","Gamma-secretase modulation with Abeta42-lowering nonsteroidal anti-inflammatory drugs and derived compounds","Czirr E, Weggen S.","Neurodegener Dis. 2006;3(4-5):298-304. doi: 10.1159/000095270.","Czirr E","Neurodegener Dis","2006","2006/10/19","","","10.1159/000095270"
"17047360","Subcellular trafficking of the amyloid precursor protein gene family and its pathogenic role in Alzheimer's disease","Kins S, Lauther N, Szodorai A, Beyreuther K.","Neurodegener Dis. 2006;3(4-5):218-26. doi: 10.1159/000095259.","Kins S","Neurodegener Dis","2006","2006/10/19","","","10.1159/000095259"
"17047305","The creatine kinase/creatine connection to Alzheimer's disease: CK-inactivation, APP-CK complexes and focal creatine deposits","Bürklen TS, Schlattner U, Homayouni R, Gough K, Rak M, Szeghalmi A, Wallimann T.","J Biomed Biotechnol. 2006;2006(3):35936. doi: 10.1155/JBB/2006/35936.","Bürklen TS","J Biomed Biotechnol","2006","2006/10/19","PMC1510941","","10.1155/JBB/2006/35936"
"17017554","Parkinson's disease dementia: what's in a Lewy body?","Burn DJ.","J Neural Transm Suppl. 2006;(70):361-5.","Burn DJ","J Neural Transm Suppl","2006","2006/10/05","","",""
"16866905","Apolipoprotein (apo) E4 and Alzheimer's disease: unique conformational and biophysical properties of apoE4 can modulate neuropathology","Mahley RW, Huang Y.","Acta Neurol Scand Suppl. 2006;185:8-14. doi: 10.1111/j.1600-0404.2006.00679.x.","Mahley RW","Acta Neurol Scand Suppl","2006","2006/07/27","","","10.1111/j.1600-0404.2006.00679.x"
"16757811","Functional domains of the BACE1 and BACE2 promoters and mechanisms of transcriptional suppression of the BACE2 promoter in normal neuronal cells","Lahiri DK, Maloney B, Ge YW.","J Mol Neurosci. 2006;29(1):65-80. doi: 10.1385/JMN:29:1:65.","Lahiri DK","J Mol Neurosci","2006","2006/06/08","","","10.1385/JMN:29:1:65"
"16538594","[Genes in Alzheimer's disease]","Hoenicka J.","Rev Neurol. 2006 Mar 1-15;42(5):302-5.","Hoenicka J","Rev Neurol","2006","2006/03/16","","",""
"16463358","Effect of membrane mimicking environment on the conformation of a pore-forming (xSxG)6 peptide","Thundimadathil J, Roeske RW, Guo L.","Biopolymers. 2006;84(3):317-28. doi: 10.1002/bip.20470.","Thundimadathil J","Biopolymers","2006","2006/02/08","","","10.1002/bip.20470"
"16367755","Structure of amyloid beta fragments in aqueous environments","Takano K, Endo S, Mukaiyama A, Chon H, Matsumura H, Koga Y, Kanaya S.","FEBS J. 2006 Jan;273(1):150-8. doi: 10.1111/j.1742-4658.2005.05051.x.","Takano K","FEBS J","2006","2005/12/22","","","10.1111/j.1742-4658.2005.05051.x"
"16364209","Role of melatonin in Alzheimer-like neurodegeneration","Wang JZ, Wang ZF.","Acta Pharmacol Sin. 2006 Jan;27(1):41-9. doi: 10.1111/j.1745-7254.2006.00260.x.","Wang JZ","Acta Pharmacol Sin","2006","2005/12/21","","","10.1111/j.1745-7254.2006.00260.x"
"16195223","Hyperphosphorylation of JNK-interacting protein 1, a protein associated with Alzheimer disease","D'Ambrosio C, Arena S, Fulcoli G, Scheinfeld MH, Zhou D, D'Adamio L, Scaloni A.","Mol Cell Proteomics. 2006 Jan;5(1):97-113. doi: 10.1074/mcp.M500226-MCP200. Epub 2005 Sep 29.","D'Ambrosio C","Mol Cell Proteomics","2006","2005/10/01","","","10.1074/mcp.M500226-MCP200"
"16177981","YWK-II protein/APLP2 in mouse gametes: potential role in fertilization","Zhuang D, Qiao Y, Zhang X, Miao S, Koide SS, Wang L.","Mol Reprod Dev. 2006 Jan;73(1):61-7. doi: 10.1002/mrd.20380.","Zhuang D","Mol Reprod Dev","2006","2005/09/24","","","10.1002/mrd.20380"
"16045911","Effects of lipids and aging on the neurotoxicity and neuronal loss caused by intracerebral injections of the amyloid-beta peptide in the rat","Gonzalo-Ruiz A, Pérez JL, Sanz JM, Geula C, Arévalo J.","Exp Neurol. 2006 Jan;197(1):41-55. doi: 10.1016/j.expneurol.2005.06.008. Epub 2005 Jul 19.","Gonzalo-Ruiz A","Exp Neurol","2006","2005/07/28","","","10.1016/j.expneurol.2005.06.008"
"16236717","gamma-Secretase substrate selectivity can be modulated directly via interaction with a nucleotide-binding site","Fraering PC, Ye W, LaVoie MJ, Ostaszewski BL, Selkoe DJ, Wolfe MS.","J Biol Chem. 2005 Dec 23;280(51):41987-96. doi: 10.1074/jbc.M501368200. Epub 2005 Oct 19.","Fraering PC","J Biol Chem","2005","2005/10/21","PMC1523323","NIHMS9315","10.1074/jbc.M501368200"
"16234243","Evidence that the ""NF"" motif in transmembrane domain 4 of presenilin 1 is critical for binding with PEN-2","Kim SH, Sisodia SS.","J Biol Chem. 2005 Dec 23;280(51):41953-66. doi: 10.1074/jbc.M509070200. Epub 2005 Oct 18.","Kim SH","J Biol Chem","2005","2005/10/20","","","10.1074/jbc.M509070200"
"16223726","Role of 14-3-3gamma in FE65-dependent gene transactivation mediated by the amyloid beta-protein precursor cytoplasmic fragment","Sumioka A, Nagaishi S, Yoshida T, Lin A, Miura M, Suzuki T.","J Biol Chem. 2005 Dec 23;280(51):42364-74. doi: 10.1074/jbc.M504278200. Epub 2005 Oct 13.","Sumioka A","J Biol Chem","2005","2005/10/15","","","10.1074/jbc.M504278200"
"16344478","Apolipoprotein (apo) E4 enhances amyloid beta peptide production in cultured neuronal cells: apoE structure as a potential therapeutic target","Ye S, Huang Y, Müllendorff K, Dong L, Giedt G, Meng EC, Cohen FE, Kuntz ID, Weisgraber KH, Mahley RW.","Proc Natl Acad Sci U S A. 2005 Dec 20;102(51):18700-5. doi: 10.1073/pnas.0508693102. Epub 2005 Dec 12.","Ye S","Proc Natl Acad Sci U S A","2005","2005/12/14","PMC1311738","","10.1073/pnas.0508693102"
"16342960","Independent heterologous fibrillation of insulin and its B-chain peptide","Hong DP, Fink AL.","Biochemistry. 2005 Dec 20;44(50):16701-9. doi: 10.1021/bi051658y.","Hong DP","Biochemistry","2005","2005/12/14","","","10.1021/bi051658y"
"16342950","Characterization of autocatalytic conversion of precursor BACE1 by heteronuclear NMR spectroscopy","Wang YS, Beyer BM, Senior MM, Wyss DF.","Biochemistry. 2005 Dec 20;44(50):16594-601. doi: 10.1021/bi051040o.","Wang YS","Biochemistry","2005","2005/12/14","","","10.1021/bi051040o"
"16290901","Protein interactions and misfolding analyzed by AFM force spectroscopy","McAllister C, Karymov MA, Kawano Y, Lushnikov AY, Mikheikin A, Uversky VN, Lyubchenko YL.","J Mol Biol. 2005 Dec 16;354(5):1028-42. doi: 10.1016/j.jmb.2005.10.012. Epub 2005 Nov 2.","McAllister C","J Mol Biol","2005","2005/11/18","","","10.1016/j.jmb.2005.10.012"
"16307432","Interaction of polyanions with basic proteins, 2(a) : influence of complexing polyanions on the thermo-aggregation of oligomeric enzymes","Shalova IN, Asryants RA, Sholukh MV, Saso L, Kurganov BI, Muronetz VI, Izumrudov VA.","Macromol Biosci. 2005 Dec 15;5(12):1184-92. doi: 10.1002/mabi.200500142.","Shalova IN","Macromol Biosci","2005","2005/11/25","","","10.1002/mabi.200500142"
